event_id,user_id,session_id,ts,event_name,device,channel
e_000953,u_000953,s_e_000953,2026-07-06 00:13:59 UTC,signup_completed,android,push
e_000954,u_000954,s_e_000954,2026-07-06 01:40:28 UTC,signup_completed,android,push
e_000955,u_000955,s_e_000955,2026-07-06 04:09:06 UTC,signup_completed,android,push
e_000956,u_000956,s_e_000956,2026-07-06 04:45:31 UTC,signup_completed,android,push
e_000957,u_000957,s_e_000957,2026-07-06 19:51:16 UTC,signup_completed,android,push
e_000958,u_000958,s_e_000958,2026-07-06 19:21:58 UTC,signup_completed,ios,push
e_000959,u_000959,s_e_000959,2026-07-06 00:20:54 UTC,signup_completed,android,push
e_000960,u_000960,s_e_000960,2026-07-06 06:44:52 UTC,signup_completed,ios,push
e_000961,u_000961,s_e_000961,2026-07-06 10:56:30 UTC,signup_completed,android,push
e_000962,u_000962,s_e_000962,2026-07-06 08:32:47 UTC,signup_completed,web,push
e_000963,u_000963,s_e_000963,2026-07-06 17:50:10 UTC,signup_completed,android,push
e_000964,u_000964,s_e_000964,2026-07-06 19:25:37 UTC,signup_completed,web,push
e_000965,u_000965,s_e_000965,2026-07-06 09:57:18 UTC,signup_completed,android,push
e_000966,u_000966,s_e_000966,2026-07-06 14:44:14 UTC,signup_completed,android,push
e_000967,u_000967,s_e_000967,2026-07-06 10:36:14 UTC,signup_completed,web,push
e_000968,u_000968,s_e_000968,2026-07-06 12:47:11 UTC,signup_completed,android,push
e_000969,u_000969,s_e_000969,2026-07-06 04:29:19 UTC,signup_completed,ios,push
e_000970,u_000970,s_e_000970,2026-07-06 02:33:43 UTC,signup_completed,ios,push
e_000971,u_000971,s_e_000971,2026-07-06 22:14:51 UTC,signup_completed,android,push
e_000972,u_000972,s_e_000972,2026-07-06 12:58:04 UTC,signup_completed,web,email
e_000973,u_000973,s_e_000973,2026-07-06 11:31:31 UTC,signup_completed,web,email
e_000974,u_000974,s_e_000974,2026-07-06 05:20:35 UTC,signup_completed,android,email
e_000975,u_000975,s_e_000975,2026-07-06 12:58:40 UTC,signup_completed,ios,email
e_000976,u_000976,s_e_000976,2026-07-06 15:25:58 UTC,signup_completed,ios,email
e_000977,u_000977,s_e_000977,2026-07-06 20:39:11 UTC,signup_completed,android,email
e_000978,u_000978,s_e_000978,2026-07-06 20:55:35 UTC,signup_completed,web,email
e_000979,u_000979,s_e_000979,2026-07-06 08:27:40 UTC,signup_completed,ios,email
e_000980,u_000980,s_e_000980,2026-07-06 20:32:58 UTC,signup_completed,ios,email
e_000981,u_000981,s_e_000981,2026-07-06 13:08:03 UTC,signup_completed,android,email
e_000982,u_000982,s_e_000982,2026-07-06 17:17:59 UTC,signup_completed,android,email
e_000983,u_000983,s_e_000983,2026-07-06 13:26:19 UTC,signup_completed,web,email
e_000984,u_000984,s_e_000984,2026-07-06 20:17:43 UTC,signup_completed,android,email
e_000985,u_000985,s_e_000985,2026-07-06 23:11:46 UTC,signup_completed,android,email
e_000986,u_000986,s_e_000986,2026-07-06 15:49:22 UTC,signup_completed,web,email
e_000987,u_000987,s_e_000987,2026-07-06 01:23:16 UTC,signup_completed,web,email
e_000988,u_000988,s_e_000988,2026-07-06 19:29:00 UTC,signup_completed,ios,email
e_000989,u_000989,s_e_000989,2026-07-06 02:30:44 UTC,signup_completed,ios,email
e_000990,u_000990,s_e_000990,2026-07-06 10:06:10 UTC,signup_completed,web,email
e_000991,u_000991,s_e_000991,2026-07-06 19:19:45 UTC,signup_completed,web,email
e_000992,u_000992,s_e_000992,2026-07-06 22:19:06 UTC,signup_completed,android,email
e_000993,u_000993,s_e_000993,2026-07-06 13:56:50 UTC,signup_completed,ios,referral
e_000994,u_000994,s_e_000994,2026-07-06 05:02:24 UTC,signup_completed,android,referral
e_000995,u_000995,s_e_000995,2026-07-06 17:53:27 UTC,signup_completed,ios,referral
e_000996,u_000996,s_e_000996,2026-07-06 06:43:07 UTC,signup_completed,android,referral
e_000997,u_000997,s_e_000997,2026-07-06 05:16:06 UTC,signup_completed,ios,referral
e_000998,u_000998,s_e_000998,2026-07-06 12:04:07 UTC,signup_completed,android,referral
e_000999,u_000999,s_e_000999,2026-07-06 13:31:08 UTC,signup_completed,ios,referral
e_001000,u_001000,s_e_001000,2026-07-06 04:36:56 UTC,signup_completed,android,referral
e_001001,u_001001,s_e_001001,2026-07-06 01:11:31 UTC,signup_completed,android,referral
e_001002,u_001002,s_e_001002,2026-07-06 16:07:13 UTC,signup_completed,web,referral
e_001003,u_001003,s_e_001003,2026-07-06 00:30:49 UTC,signup_completed,android,referral
e_001004,u_001004,s_e_001004,2026-07-06 08:53:08 UTC,signup_completed,android,referral
e_001005,u_001005,s_e_001005,2026-07-06 19:31:32 UTC,signup_completed,ios,referral
e_001006,u_001006,s_e_001006,2026-07-06 18:04:49 UTC,signup_completed,ios,referral
e_001007,u_001007,s_e_001007,2026-07-06 00:39:27 UTC,signup_completed,web,referral
e_001008,u_001008,s_e_001008,2026-07-06 20:26:41 UTC,signup_completed,android,referral
e_001009,u_001009,s_e_001009,2026-07-06 02:08:11 UTC,signup_completed,ios,referral
e_001010,u_001010,s_e_001010,2026-07-06 09:45:07 UTC,signup_completed,web,referral
e_001011,u_001011,s_e_001011,2026-07-06 17:10:13 UTC,signup_completed,ios,referral
e_001012,u_001012,s_e_001012,2026-07-06 00:33:54 UTC,signup_completed,ios,referral
e_001013,u_001013,s_e_001013,2026-07-06 06:31:23 UTC,signup_completed,android,referral
e_001014,u_001014,s_e_001014,2026-07-07 08:32:48 UTC,signup_completed,ios,organic
e_001015,u_001015,s_e_001015,2026-07-07 13:37:37 UTC,signup_completed,ios,organic
e_001016,u_001016,s_e_001016,2026-07-07 02:35:02 UTC,signup_completed,web,organic
e_001017,u_001017,s_e_001017,2026-07-07 09:54:58 UTC,signup_completed,ios,organic
e_001018,u_001018,s_e_001018,2026-07-07 03:47:58 UTC,signup_completed,web,organic
e_001019,u_001019,s_e_001019,2026-07-07 05:55:02 UTC,signup_completed,android,organic
e_001020,u_001020,s_e_001020,2026-07-07 05:49:41 UTC,signup_completed,web,organic
e_001021,u_001021,s_e_001021,2026-07-07 08:47:52 UTC,signup_completed,ios,organic
e_001022,u_001022,s_e_001022,2026-07-07 16:09:39 UTC,signup_completed,web,organic
e_001023,u_001023,s_e_001023,2026-07-07 08:44:42 UTC,signup_completed,ios,organic
e_001024,u_001024,s_e_001024,2026-07-07 23:25:41 UTC,signup_completed,android,organic
e_001025,u_001025,s_e_001025,2026-07-07 21:34:39 UTC,signup_completed,web,organic
e_001026,u_001026,s_e_001026,2026-07-07 20:28:34 UTC,signup_completed,web,organic
e_001027,u_001027,s_e_001027,2026-07-07 09:34:30 UTC,signup_completed,ios,organic
e_001028,u_001028,s_e_001028,2026-07-07 11:11:21 UTC,signup_completed,ios,organic
e_001029,u_001029,s_e_001029,2026-07-07 13:46:00 UTC,signup_completed,web,organic
e_001030,u_001030,s_e_001030,2026-07-07 16:33:49 UTC,signup_completed,ios,organic
e_001031,u_001031,s_e_001031,2026-07-07 17:12:28 UTC,signup_completed,ios,organic
e_001032,u_001032,s_e_001032,2026-07-07 17:25:15 UTC,signup_completed,web,organic
e_001033,u_001033,s_e_001033,2026-07-07 22:35:44 UTC,signup_completed,android,organic
e_001034,u_001034,s_e_001034,2026-07-07 14:25:35 UTC,signup_completed,ios,organic
e_001035,u_001035,s_e_001035,2026-07-07 00:11:08 UTC,signup_completed,android,organic
e_001036,u_001036,s_e_001036,2026-07-07 09:42:49 UTC,signup_completed,ios,organic
e_001037,u_001037,s_e_001037,2026-07-07 09:42:57 UTC,signup_completed,android,organic
e_001038,u_001038,s_e_001038,2026-07-07 17:07:47 UTC,signup_completed,web,organic
e_001039,u_001039,s_e_001039,2026-07-07 07:36:39 UTC,signup_completed,android,organic
e_001040,u_001040,s_e_001040,2026-07-07 20:17:01 UTC,signup_completed,android,organic
e_001041,u_001041,s_e_001041,2026-07-07 09:53:29 UTC,signup_completed,ios,organic
e_001042,u_001042,s_e_001042,2026-07-07 14:03:26 UTC,signup_completed,ios,organic
e_001043,u_001043,s_e_001043,2026-07-07 11:41:46 UTC,signup_completed,android,organic
e_001044,u_001044,s_e_001044,2026-07-07 08:04:03 UTC,signup_completed,web,organic
e_001045,u_001045,s_e_001045,2026-07-07 16:04:36 UTC,signup_completed,android,organic
e_001046,u_001046,s_e_001046,2026-07-07 12:05:29 UTC,signup_completed,web,organic
e_001047,u_001047,s_e_001047,2026-07-07 12:40:07 UTC,signup_completed,android,organic
e_001048,u_001048,s_e_001048,2026-07-07 01:31:06 UTC,signup_completed,ios,organic
e_001049,u_001049,s_e_001049,2026-07-07 00:28:28 UTC,signup_completed,ios,organic
e_001050,u_001050,s_e_001050,2026-07-07 19:36:49 UTC,signup_completed,ios,organic
e_001051,u_001051,s_e_001051,2026-07-07 03:02:13 UTC,signup_completed,android,organic
e_001052,u_001052,s_e_001052,2026-07-07 06:11:14 UTC,signup_completed,ios,organic
e_001053,u_001053,s_e_001053,2026-07-07 21:04:20 UTC,signup_completed,web,organic
e_001054,u_001054,s_e_001054,2026-07-07 10:01:51 UTC,signup_completed,ios,paid_search
e_001055,u_001055,s_e_001055,2026-07-07 11:52:57 UTC,signup_completed,android,paid_search
e_001056,u_001056,s_e_001056,2026-07-07 15:45:27 UTC,signup_completed,android,paid_search
e_001057,u_001057,s_e_001057,2026-07-07 02:32:46 UTC,signup_completed,android,paid_search
e_001058,u_001058,s_e_001058,2026-07-07 11:42:44 UTC,signup_completed,android,paid_search
e_001059,u_001059,s_e_001059,2026-07-07 04:58:07 UTC,signup_completed,web,paid_search
e_001060,u_001060,s_e_001060,2026-07-07 19:40:22 UTC,signup_completed,web,paid_search
e_001061,u_001061,s_e_001061,2026-07-07 07:24:17 UTC,signup_completed,web,paid_search
e_001062,u_001062,s_e_001062,2026-07-07 08:18:45 UTC,signup_completed,ios,paid_search
e_001063,u_001063,s_e_001063,2026-07-07 21:15:30 UTC,signup_completed,android,paid_search
e_001064,u_001064,s_e_001064,2026-07-07 20:34:28 UTC,signup_completed,android,paid_search
e_001065,u_001065,s_e_001065,2026-07-07 02:29:07 UTC,signup_completed,ios,paid_search
e_001066,u_001066,s_e_001066,2026-07-07 21:20:50 UTC,signup_completed,ios,paid_search
e_001067,u_001067,s_e_001067,2026-07-07 04:01:15 UTC,signup_completed,web,paid_search
e_001068,u_001068,s_e_001068,2026-07-07 06:43:46 UTC,signup_completed,ios,paid_search
e_001069,u_001069,s_e_001069,2026-07-07 02:31:37 UTC,signup_completed,ios,paid_search
e_001070,u_001070,s_e_001070,2026-07-07 16:38:23 UTC,signup_completed,ios,paid_search
e_001071,u_001071,s_e_001071,2026-07-07 05:35:41 UTC,signup_completed,ios,paid_search
e_001072,u_001072,s_e_001072,2026-07-07 21:17:42 UTC,signup_completed,ios,paid_search
e_001073,u_001073,s_e_001073,2026-07-07 23:43:23 UTC,signup_completed,android,paid_search
e_001074,u_001074,s_e_001074,2026-07-07 10:18:46 UTC,signup_completed,web,paid_search
e_001075,u_001075,s_e_001075,2026-07-07 19:19:49 UTC,signup_completed,ios,paid_search
e_001076,u_001076,s_e_001076,2026-07-07 12:27:26 UTC,signup_completed,web,paid_search
e_001077,u_001077,s_e_001077,2026-07-07 03:31:18 UTC,signup_completed,android,paid_search
e_001078,u_001078,s_e_001078,2026-07-07 15:56:29 UTC,signup_completed,web,paid_search
e_001079,u_001079,s_e_001079,2026-07-07 09:07:04 UTC,signup_completed,web,paid_search
e_001080,u_001080,s_e_001080,2026-07-07 23:44:07 UTC,signup_completed,ios,paid_search
e_001081,u_001081,s_e_001081,2026-07-07 03:42:16 UTC,signup_completed,android,push
e_001082,u_001082,s_e_001082,2026-07-07 18:51:27 UTC,signup_completed,android,push
e_001083,u_001083,s_e_001083,2026-07-07 00:20:00 UTC,signup_completed,ios,push
e_001084,u_001084,s_e_001084,2026-07-07 10:24:36 UTC,signup_completed,android,push
e_001085,u_001085,s_e_001085,2026-07-07 20:06:47 UTC,signup_completed,ios,push
e_001086,u_001086,s_e_001086,2026-07-07 15:50:02 UTC,signup_completed,android,push
e_001087,u_001087,s_e_001087,2026-07-07 11:12:42 UTC,signup_completed,web,push
e_001088,u_001088,s_e_001088,2026-07-07 05:58:33 UTC,signup_completed,web,push
e_001089,u_001089,s_e_001089,2026-07-07 21:20:24 UTC,signup_completed,ios,email
e_001090,u_001090,s_e_001090,2026-07-07 23:31:41 UTC,signup_completed,android,email
e_001091,u_001091,s_e_001091,2026-07-07 09:14:25 UTC,signup_completed,ios,email
e_001092,u_001092,s_e_001092,2026-07-07 14:48:32 UTC,signup_completed,android,email
e_001093,u_001093,s_e_001093,2026-07-07 23:08:25 UTC,signup_completed,web,email
e_001094,u_001094,s_e_001094,2026-07-07 03:11:48 UTC,signup_completed,android,email
e_001095,u_001095,s_e_001095,2026-07-07 18:03:20 UTC,signup_completed,web,email
e_001096,u_001096,s_e_001096,2026-07-07 05:01:32 UTC,signup_completed,android,referral
e_001097,u_001097,s_e_001097,2026-07-07 23:40:49 UTC,signup_completed,android,referral
e_001098,u_001098,s_e_001098,2026-07-07 21:45:38 UTC,signup_completed,web,referral
e_001099,u_001099,s_e_001099,2026-07-07 21:16:21 UTC,signup_completed,web,referral
e_001100,u_001100,s_e_001100,2026-07-07 07:15:41 UTC,signup_completed,android,referral
e_001101,u_001101,s_e_001101,2026-07-07 16:19:28 UTC,signup_completed,ios,referral
e_001102,u_001102,s_e_001102,2026-07-07 03:17:58 UTC,signup_completed,ios,referral
e_001103,u_001103,s_e_001103,2026-07-07 06:08:54 UTC,signup_completed,web,referral
e_001104,u_001104,s_e_001104,2026-07-07 10:24:48 UTC,signup_completed,ios,referral
e_001105,u_001105,s_e_001105,2026-07-07 00:01:11 UTC,signup_completed,ios,referral
e_001106,u_001106,s_e_001106,2026-07-07 05:43:30 UTC,signup_completed,android,referral
e_001107,u_001107,s_e_001107,2026-07-07 16:24:38 UTC,signup_completed,ios,referral
e_001108,u_001108,s_e_001108,2026-07-07 04:25:11 UTC,signup_completed,ios,referral
e_001109,u_001109,s_e_001109,2026-07-07 08:07:12 UTC,signup_completed,web,referral
e_001110,u_001110,s_e_001110,2026-07-07 14:58:21 UTC,signup_completed,ios,referral
e_001111,u_001111,s_e_001111,2026-07-07 01:18:41 UTC,signup_completed,web,referral
e_001112,u_001112,s_e_001112,2026-07-07 14:26:16 UTC,signup_completed,android,referral
e_001113,u_001113,s_e_001113,2026-07-07 14:24:09 UTC,signup_completed,android,referral
e_001114,u_001114,s_e_001114,2026-07-07 11:07:14 UTC,signup_completed,web,referral
e_001115,u_001115,s_e_001115,2026-07-07 02:17:59 UTC,signup_completed,web,referral
e_001116,u_001116,s_e_001116,2026-07-08 12:06:04 UTC,signup_completed,ios,organic
e_001117,u_001117,s_e_001117,2026-07-08 09:59:46 UTC,signup_completed,android,organic
e_001118,u_001118,s_e_001118,2026-07-08 13:54:23 UTC,signup_completed,ios,organic
e_001119,u_001119,s_e_001119,2026-07-08 18:29:56 UTC,signup_completed,web,organic
e_001120,u_001120,s_e_001120,2026-07-08 07:02:56 UTC,signup_completed,android,organic
e_001121,u_001121,s_e_001121,2026-07-08 09:48:47 UTC,signup_completed,ios,organic
e_001122,u_001122,s_e_001122,2026-07-08 07:22:31 UTC,signup_completed,ios,organic
e_001123,u_001123,s_e_001123,2026-07-08 20:24:08 UTC,signup_completed,web,organic
e_001124,u_001124,s_e_001124,2026-07-08 06:31:09 UTC,signup_completed,ios,organic
e_001125,u_001125,s_e_001125,2026-07-08 03:43:33 UTC,signup_completed,web,organic
e_001126,u_001126,s_e_001126,2026-07-08 06:00:58 UTC,signup_completed,web,organic
e_001127,u_001127,s_e_001127,2026-07-08 22:27:32 UTC,signup_completed,ios,organic
e_001128,u_001128,s_e_001128,2026-07-08 14:06:32 UTC,signup_completed,web,organic
e_001129,u_001129,s_e_001129,2026-07-08 18:22:38 UTC,signup_completed,web,organic
e_001130,u_001130,s_e_001130,2026-07-08 01:25:33 UTC,signup_completed,ios,organic
e_001131,u_001131,s_e_001131,2026-07-08 08:33:15 UTC,signup_completed,ios,organic
e_001132,u_001132,s_e_001132,2026-07-08 09:38:31 UTC,signup_completed,ios,organic
e_001133,u_001133,s_e_001133,2026-07-08 19:16:37 UTC,signup_completed,web,organic
e_001134,u_001134,s_e_001134,2026-07-08 04:48:37 UTC,signup_completed,android,organic
e_001135,u_001135,s_e_001135,2026-07-08 07:17:53 UTC,signup_completed,web,organic
e_001136,u_001136,s_e_001136,2026-07-08 08:43:53 UTC,signup_completed,android,organic
e_001137,u_001137,s_e_001137,2026-07-08 12:58:26 UTC,signup_completed,web,organic
e_001138,u_001138,s_e_001138,2026-07-08 16:09:00 UTC,signup_completed,android,organic
e_001139,u_001139,s_e_001139,2026-07-08 16:08:41 UTC,signup_completed,web,organic
e_001140,u_001140,s_e_001140,2026-07-08 03:03:50 UTC,signup_completed,ios,organic
e_001141,u_001141,s_e_001141,2026-07-08 12:54:17 UTC,signup_completed,web,organic
e_001142,u_001142,s_e_001142,2026-07-08 11:49:44 UTC,signup_completed,web,organic
e_001143,u_001143,s_e_001143,2026-07-08 06:49:49 UTC,signup_completed,ios,organic
e_001144,u_001144,s_e_001144,2026-07-08 19:43:33 UTC,signup_completed,ios,organic
e_001145,u_001145,s_e_001145,2026-07-08 15:25:01 UTC,signup_completed,android,organic
e_001146,u_001146,s_e_001146,2026-07-08 16:31:37 UTC,signup_completed,android,organic
e_001147,u_001147,s_e_001147,2026-07-08 22:03:46 UTC,signup_completed,ios,organic
e_001148,u_001148,s_e_001148,2026-07-08 02:34:38 UTC,signup_completed,web,organic
e_001149,u_001149,s_e_001149,2026-07-08 13:15:47 UTC,signup_completed,ios,organic
e_001150,u_001150,s_e_001150,2026-07-08 07:27:55 UTC,signup_completed,android,organic
e_001151,u_001151,s_e_001151,2026-07-08 03:59:50 UTC,signup_completed,ios,organic
e_001152,u_001152,s_e_001152,2026-07-08 15:21:54 UTC,signup_completed,android,organic
e_001153,u_001153,s_e_001153,2026-07-08 09:15:30 UTC,signup_completed,ios,organic
e_001154,u_001154,s_e_001154,2026-07-08 23:05:32 UTC,signup_completed,ios,organic
e_001155,u_001155,s_e_001155,2026-07-08 08:49:25 UTC,signup_completed,android,organic
e_001156,u_001156,s_e_001156,2026-07-08 15:35:47 UTC,signup_completed,web,organic
e_001157,u_001157,s_e_001157,2026-07-08 17:40:12 UTC,signup_completed,ios,paid_search
e_001158,u_001158,s_e_001158,2026-07-08 14:41:32 UTC,signup_completed,web,paid_search
e_001159,u_001159,s_e_001159,2026-07-08 17:06:51 UTC,signup_completed,android,paid_search
e_001160,u_001160,s_e_001160,2026-07-08 08:40:14 UTC,signup_completed,web,paid_search
e_001161,u_001161,s_e_001161,2026-07-08 19:42:51 UTC,signup_completed,ios,paid_search
e_001162,u_001162,s_e_001162,2026-07-08 03:53:00 UTC,signup_completed,web,paid_search
e_001163,u_001163,s_e_001163,2026-07-08 02:19:12 UTC,signup_completed,web,paid_search
e_001164,u_001164,s_e_001164,2026-07-08 08:06:15 UTC,signup_completed,ios,paid_search
e_001165,u_001165,s_e_001165,2026-07-08 11:36:00 UTC,signup_completed,ios,paid_search
e_001166,u_001166,s_e_001166,2026-07-08 21:38:14 UTC,signup_completed,web,paid_search
e_001167,u_001167,s_e_001167,2026-07-08 08:18:52 UTC,signup_completed,ios,paid_search
e_001168,u_001168,s_e_001168,2026-07-08 00:37:40 UTC,signup_completed,ios,paid_search
e_001169,u_001169,s_e_001169,2026-07-08 15:06:58 UTC,signup_completed,ios,paid_search
e_001170,u_001170,s_e_001170,2026-07-08 01:40:26 UTC,signup_completed,android,paid_search
e_001171,u_001171,s_e_001171,2026-07-08 22:44:31 UTC,signup_completed,android,paid_search
e_001172,u_001172,s_e_001172,2026-07-08 18:05:03 UTC,signup_completed,web,paid_search
e_001173,u_001173,s_e_001173,2026-07-08 05:06:30 UTC,signup_completed,web,paid_search
e_001174,u_001174,s_e_001174,2026-07-08 12:02:08 UTC,signup_completed,web,paid_search
e_001175,u_001175,s_e_001175,2026-07-08 07:30:45 UTC,signup_completed,web,paid_search
e_001176,u_001176,s_e_001176,2026-07-08 05:03:22 UTC,signup_completed,web,paid_search
e_001177,u_001177,s_e_001177,2026-07-08 15:53:51 UTC,signup_completed,android,paid_search
e_001178,u_001178,s_e_001178,2026-07-08 10:07:53 UTC,signup_completed,android,paid_search
e_001179,u_001179,s_e_001179,2026-07-08 14:12:50 UTC,signup_completed,web,paid_search
e_001180,u_001180,s_e_001180,2026-07-08 00:11:06 UTC,signup_completed,web,paid_search
e_001181,u_001181,s_e_001181,2026-07-08 03:36:43 UTC,signup_completed,android,paid_search
e_001182,u_001182,s_e_001182,2026-07-08 19:44:09 UTC,signup_completed,web,paid_search
e_001183,u_001183,s_e_001183,2026-07-08 15:03:08 UTC,signup_completed,web,paid_search
e_001184,u_001184,s_e_001184,2026-07-08 00:40:12 UTC,signup_completed,ios,paid_search
e_001185,u_001185,s_e_001185,2026-07-08 06:12:23 UTC,signup_completed,web,push
e_001186,u_001186,s_e_001186,2026-07-08 20:41:00 UTC,signup_completed,web,push
e_001187,u_001187,s_e_001187,2026-07-08 03:20:36 UTC,signup_completed,android,push
e_001188,u_001188,s_e_001188,2026-07-08 10:30:30 UTC,signup_completed,ios,push
e_001189,u_001189,s_e_001189,2026-07-08 03:25:37 UTC,signup_completed,web,push
e_001190,u_001190,s_e_001190,2026-07-08 13:04:28 UTC,signup_completed,web,push
e_001191,u_001191,s_e_001191,2026-07-08 15:33:12 UTC,signup_completed,web,push
e_001192,u_001192,s_e_001192,2026-07-08 02:15:58 UTC,signup_completed,ios,push
e_001193,u_001193,s_e_001193,2026-07-08 05:43:26 UTC,signup_completed,android,push
e_001194,u_001194,s_e_001194,2026-07-08 17:34:40 UTC,signup_completed,android,push
e_001195,u_001195,s_e_001195,2026-07-08 22:21:53 UTC,signup_completed,ios,push
e_001196,u_001196,s_e_001196,2026-07-08 19:35:10 UTC,signup_completed,android,push
e_001197,u_001197,s_e_001197,2026-07-08 17:43:33 UTC,signup_completed,android,push
e_001198,u_001198,s_e_001198,2026-07-08 19:57:40 UTC,signup_completed,web,push
e_001199,u_001199,s_e_001199,2026-07-08 09:46:44 UTC,signup_completed,ios,push
e_001200,u_001200,s_e_001200,2026-07-08 16:48:21 UTC,signup_completed,android,push
e_001201,u_001201,s_e_001201,2026-07-08 20:15:57 UTC,signup_completed,web,push
e_001202,u_001202,s_e_001202,2026-07-08 06:28:17 UTC,signup_completed,android,push
e_001203,u_001203,s_e_001203,2026-07-08 10:22:17 UTC,signup_completed,android,push
e_001204,u_001204,s_e_001204,2026-07-08 19:26:10 UTC,signup_completed,web,push
e_001205,u_001205,s_e_001205,2026-07-08 09:13:24 UTC,signup_completed,web,push
e_001206,u_001206,s_e_001206,2026-07-08 04:54:29 UTC,signup_completed,ios,push
e_001207,u_001207,s_e_001207,2026-07-08 02:23:04 UTC,signup_completed,android,push
e_001208,u_001208,s_e_001208,2026-07-08 16:52:38 UTC,signup_completed,android,push
e_001209,u_001209,s_e_001209,2026-07-08 13:02:08 UTC,signup_completed,android,push
e_001210,u_001210,s_e_001210,2026-07-08 08:36:44 UTC,signup_completed,android,push
e_001211,u_001211,s_e_001211,2026-07-08 05:19:06 UTC,signup_completed,ios,push
e_001212,u_001212,s_e_001212,2026-07-08 12:47:24 UTC,signup_completed,ios,push
e_001213,u_001213,s_e_001213,2026-07-08 21:24:24 UTC,signup_completed,ios,email
e_001214,u_001214,s_e_001214,2026-07-08 20:52:21 UTC,signup_completed,web,email
e_001215,u_001215,s_e_001215,2026-07-08 10:10:25 UTC,signup_completed,android,email
e_001216,u_001216,s_e_001216,2026-07-08 13:26:24 UTC,signup_completed,ios,email
e_001217,u_001217,s_e_001217,2026-07-08 23:50:28 UTC,signup_completed,android,email
e_001218,u_001218,s_e_001218,2026-07-08 16:46:21 UTC,signup_completed,ios,email
e_001219,u_001219,s_e_001219,2026-07-08 14:26:21 UTC,signup_completed,web,email
e_001220,u_001220,s_e_001220,2026-07-08 00:05:44 UTC,signup_completed,android,email
e_001221,u_001221,s_e_001221,2026-07-08 15:27:46 UTC,signup_completed,web,email
e_001222,u_001222,s_e_001222,2026-07-08 06:24:42 UTC,signup_completed,ios,email
e_001223,u_001223,s_e_001223,2026-07-08 18:22:49 UTC,signup_completed,web,email
e_001224,u_001224,s_e_001224,2026-07-08 19:35:45 UTC,signup_completed,android,email
e_001225,u_001225,s_e_001225,2026-07-08 14:59:44 UTC,signup_completed,android,email
e_001226,u_001226,s_e_001226,2026-07-08 15:40:59 UTC,signup_completed,android,email
e_001227,u_001227,s_e_001227,2026-07-08 06:29:20 UTC,signup_completed,web,email
e_001228,u_001228,s_e_001228,2026-07-08 06:33:32 UTC,signup_completed,ios,email
e_001229,u_001229,s_e_001229,2026-07-08 12:18:00 UTC,signup_completed,android,email
e_001230,u_001230,s_e_001230,2026-07-08 05:56:44 UTC,signup_completed,ios,email
e_001231,u_001231,s_e_001231,2026-07-08 20:15:01 UTC,signup_completed,ios,email
e_001232,u_001232,s_e_001232,2026-07-08 01:10:14 UTC,signup_completed,ios,email
e_001233,u_001233,s_e_001233,2026-07-08 05:43:35 UTC,signup_completed,web,email
e_001234,u_001234,s_e_001234,2026-07-08 07:54:20 UTC,signup_completed,ios,referral
e_001235,u_001235,s_e_001235,2026-07-08 09:13:08 UTC,signup_completed,web,referral
e_001236,u_001236,s_e_001236,2026-07-08 23:26:25 UTC,signup_completed,android,referral
e_001237,u_001237,s_e_001237,2026-07-08 19:59:41 UTC,signup_completed,web,referral
e_001238,u_001238,s_e_001238,2026-07-08 09:35:08 UTC,signup_completed,android,referral
e_001239,u_001239,s_e_001239,2026-07-08 16:50:07 UTC,signup_completed,web,referral
e_001240,u_001240,s_e_001240,2026-07-08 19:20:50 UTC,signup_completed,android,referral
e_001241,u_001241,s_e_001241,2026-07-08 03:02:17 UTC,signup_completed,ios,referral
e_001242,u_001242,s_e_001242,2026-07-08 14:52:25 UTC,signup_completed,android,referral
e_001243,u_001243,s_e_001243,2026-07-08 17:43:17 UTC,signup_completed,android,referral
e_001244,u_001244,s_e_001244,2026-07-08 04:33:59 UTC,signup_completed,web,referral
e_001245,u_001245,s_e_001245,2026-07-08 18:58:46 UTC,signup_completed,android,referral
e_001246,u_001246,s_e_001246,2026-07-08 04:12:50 UTC,signup_completed,ios,referral
e_001247,u_001247,s_e_001247,2026-07-08 22:36:38 UTC,signup_completed,ios,referral
e_001248,u_001248,s_e_001248,2026-07-08 01:28:05 UTC,signup_completed,ios,referral
e_001249,u_001249,s_e_001249,2026-07-08 11:44:49 UTC,signup_completed,web,referral
e_001250,u_001250,s_e_001250,2026-07-08 19:23:46 UTC,signup_completed,ios,referral
e_001251,u_001251,s_e_001251,2026-07-08 06:04:07 UTC,signup_completed,ios,referral
e_001252,u_001252,s_e_001252,2026-07-08 20:24:15 UTC,signup_completed,ios,referral
e_001253,u_001253,s_e_001253,2026-07-08 13:00:05 UTC,signup_completed,android,referral
e_001254,u_001254,s_e_001254,2026-07-08 21:03:41 UTC,signup_completed,ios,referral
e_001255,u_001255,s_e_001255,2026-07-09 07:49:56 UTC,signup_completed,ios,organic
e_001256,u_001256,s_e_001256,2026-07-09 06:11:41 UTC,signup_completed,android,organic
e_001257,u_001257,s_e_001257,2026-07-09 11:45:33 UTC,signup_completed,web,organic
e_001258,u_001258,s_e_001258,2026-07-09 08:16:31 UTC,signup_completed,ios,organic
e_001259,u_001259,s_e_001259,2026-07-09 06:16:06 UTC,signup_completed,android,organic
e_001260,u_001260,s_e_001260,2026-07-09 19:38:55 UTC,signup_completed,android,organic
